# x (um) | y (um) | cumulative probability 
-0.9900 -0.0250 1.359285e-05
-0.9900 -0.0200 1.377595e-05
-0.9900 -0.0150 1.395566e-05
-0.9900 -0.0100 1.413058e-05
-0.9900 -0.0050 1.429995e-05
-0.9900 0.0000 1.446356e-05
-0.9900 0.0050 1.462060e-05
-0.9900 0.0100 1.477018e-05
-0.9900 0.0150 1.491216e-05
-0.9900 0.0200 1.504619e-05
-0.9900 0.0250 1.517155e-05
-0.9900 0.0300 1.528812e-05
-0.9900 0.0350 1.539586e-05
-0.9900 0.0400 1.549449e-05
-0.9900 0.0450 1.558398e-05
-0.9900 0.0500 1.566437e-05
-0.9900 0.0550 1.573596e-05
-0.9900 0.0600 1.579891e-05
-0.9900 0.0650 1.585331e-05
-0.9900 0.0700 1.589978e-05
-0.9900 0.0750 1.593889e-05
-0.9900 0.0800 1.597071e-05
-0.9900 0.0850 1.599512e-05
-0.9900 0.0900 1.601187e-05
-0.9900 0.0950 1.602097e-05
-0.9900 0.1000 1.602352e-05
-0.9900 0.1050 1.602352e-05
-0.9900 0.1100 1.602352e-05
-0.9900 0.1150 1.602352e-05
-0.9900 0.1200 1.602352e-05
-0.9900 0.1250 1.602352e-05
-0.9900 0.1300 1.602352e-05
-0.9900 0.1350 1.602352e-05
-0.9900 0.1400 1.602352e-05
-0.9900 0.1450 1.602352e-05
-0.9900 0.1500 1.602352e-05
-0.9900 0.1550 1.602352e-05
-0.9900 0.1600 1.602352e-05
-0.9900 0.1650 1.602352e-05
-0.9900 0.1700 1.602352e-05
-0.9850 -0.1700 1.604097e-05
-0.9850 -0.1650 1.606724e-05
-0.9850 -0.1600 1.610236e-05
-0.9850 -0.1550 1.614624e-05
-0.9850 -0.1500 1.619887e-05
-0.9850 -0.1450 1.626034e-05
-0.9850 -0.1400 1.633131e-05
-0.9850 -0.1350 1.641225e-05
-0.9850 -0.1300 1.650324e-05
-0.9850 -0.1250 1.660441e-05
-0.9850 -0.1200 1.671590e-05
-0.9850 -0.1150 1.683776e-05
-0.9850 -0.1100 1.696982e-05
-0.9850 -0.1050 1.711164e-05
-0.9850 -0.1000 1.726316e-05
-0.9850 -0.0950 1.742419e-05
-0.9850 -0.0900 1.759363e-05
-0.9850 -0.0850 1.777118e-05
-0.9850 -0.0800 1.795662e-05
-0.9850 -0.0750 1.814867e-05
-0.9850 -0.0700 1.834653e-05
-0.9850 -0.0650 1.854994e-05
-0.9850 -0.0600 1.875777e-05
-0.9850 -0.0550 1.896858e-05
-0.9850 -0.0500 1.918210e-05
-0.9850 -0.0450 1.939755e-05
-0.9850 -0.0400 1.961290e-05
-0.9850 -0.0350 1.982783e-05
-0.9850 -0.0300 2.004195e-05
-0.9850 -0.0250 2.025302e-05
-0.9850 -0.0200 2.046052e-05
-0.9850 -0.0150 2.066419e-05
-0.9850 -0.0100 2.086243e-05
-0.9850 -0.0050 2.105438e-05
-0.9850 0.0000 2.123980e-05
-0.9850 0.0050 2.141777e-05
-0.9850 0.0100 2.158730e-05
-0.9850 0.0150 2.174819e-05
-0.9850 0.0200 2.190009e-05
-0.9850 0.0250 2.204216e-05
-0.9850 0.0300 2.217427e-05
-0.9850 0.0350 2.229637e-05
-0.9850 0.0400 2.240815e-05
-0.9850 0.0450 2.250956e-05
-0.9850 0.0500 2.260066e-05
-0.9850 0.0550 2.268179e-05
-0.9850 0.0600 2.275313e-05
-0.9850 0.0650 2.281478e-05
-0.9850 0.0700 2.286744e-05
-0.9850 0.0750 2.291175e-05
-0.9850 0.0800 2.294781e-05
-0.9850 0.0850 2.297546e-05
-0.9850 0.0900 2.299444e-05
-0.9850 0.0950 2.300475e-05
-0.9850 0.1000 2.300762e-05
-0.9850 0.1050 2.300762e-05
-0.9850 0.1100 2.300762e-05
-0.9850 0.1150 2.300762e-05
-0.9850 0.1200 2.300762e-05
-0.9850 0.1250 2.300762e-05
-0.9850 0.1300 2.300762e-05
-0.9850 0.1350 2.300762e-05
-0.9850 0.1400 2.300762e-05
-0.9850 0.1450 2.300762e-05
-0.9850 0.1500 2.300762e-05
-0.9850 0.1550 2.300762e-05
-0.9850 0.1600 2.300762e-05
-0.9850 0.1650 2.300762e-05
-0.9850 0.1700 2.300762e-05
-0.9800 -0.1700 2.302713e-05
-0.9800 -0.1650 2.305647e-05
-0.9800 -0.1600 2.309572e-05
-0.9800 -0.1550 2.314477e-05
-0.9800 -0.1500 2.320359e-05
-0.9800 -0.1450 2.327228e-05
-0.9800 -0.1400 2.335159e-05
-0.9800 -0.1350 2.344205e-05
-0.9800 -0.1300 2.354375e-05
-0.9800 -0.1250 2.365681e-05
-0.9800 -0.1200 2.378142e-05
-0.9800 -0.1150 2.391761e-05
-0.9800 -0.1100 2.406520e-05
-0.9800 -0.1050 2.422371e-05
-0.9800 -0.1000 2.439305e-05
-0.9800 -0.0950 2.457303e-05
-0.9800 -0.0900 2.476240e-05
-0.9800 -0.0850 2.496083e-05
-0.9800 -0.0800 2.516809e-05
-0.9800 -0.0750 2.538273e-05
-0.9800 -0.0700 2.560387e-05
-0.9800 -0.0650 2.583122e-05
-0.9800 -0.0600 2.606349e-05
-0.9800 -0.0550 2.629911e-05
-0.9800 -0.0500 2.653774e-05
-0.9800 -0.0450 2.677854e-05
-0.9800 -0.0400 2.701922e-05
-0.9800 -0.0350 2.725944e-05
-0.9800 -0.0300 2.749875e-05
-0.9800 -0.0250 2.773465e-05
-0.9800 -0.0200 2.796656e-05
-0.9800 -0.0150 2.819419e-05
-0.9800 -0.0100 2.841575e-05
-0.9800 -0.0050 2.863027e-05
-0.9800 0.0000 2.883750e-05
-0.9800 0.0050 2.903641e-05
-0.9800 0.0100 2.922588e-05
-0.9800 0.0150 2.940570e-05
-0.9800 0.0200 2.957546e-05
-0.9800 0.0250 2.973424e-05
-0.9800 0.0300 2.988188e-05
-0.9800 0.0350 3.001834e-05
-0.9800 0.0400 3.014327e-05
-0.9800 0.0450 3.025661e-05
-0.9800 0.0500 3.035842e-05
-0.9800 0.0550 3.044909e-05
-0.9800 0.0600 3.052881e-05
-0.9800 0.0650 3.059771e-05
-0.9800 0.0700 3.065656e-05
-0.9800 0.0750 3.070608e-05
-0.9800 0.0800 3.074637e-05
-0.9800 0.0850 3.077728e-05
-0.9800 0.0900 3.079848e-05
-0.9800 0.0950 3.080999e-05
-0.9800 0.1000 3.081319e-05
-0.9800 0.1050 3.081319e-05
-0.9800 0.1100 3.081319e-05
-0.9800 0.1150 3.081319e-05
-0.9800 0.1200 3.081319e-05
-0.9800 0.1250 3.081319e-05
-0.9800 0.1300 3.081319e-05
-0.9800 0.1350 3.081319e-05
-0.9800 0.1400 3.081319e-05
-0.9800 0.1450 3.081319e-05
-0.9800 0.1500 3.081319e-05
-0.9800 0.1550 3.081319e-05
-0.9800 0.1600 3.081319e-05
-0.9800 0.1650 3.081319e-05
-0.9800 0.1700 3.081319e-05
-0.9750 -0.1700 3.083421e-05
-0.9750 -0.1650 3.086584e-05
-0.9750 -0.1600 3.090814e-05
-0.9750 -0.1550 3.096102e-05
-0.9750 -0.1500 3.102444e-05
-0.9750 -0.1450 3.109851e-05
-0.9750 -0.1400 3.118404e-05
-0.9750 -0.1350 3.128160e-05
-0.9750 -0.1300 3.139127e-05
-0.9750 -0.1250 3.151321e-05
-0.9750 -0.1200 3.164762e-05
-0.9750 -0.1150 3.179451e-05
-0.9750 -0.1100 3.195371e-05
-0.9750 -0.1050 3.212469e-05
-0.9750 -0.1000 3.230735e-05
-0.9750 -0.0950 3.250149e-05
-0.9750 -0.0900 3.270578e-05
-0.9750 -0.0850 3.291984e-05
-0.9750 -0.0800 3.314342e-05
-0.9750 -0.0750 3.337498e-05
-0.9750 -0.0700 3.361354e-05
-0.9750 -0.0650 3.385881e-05
-0.9750 -0.0600 3.410939e-05
-0.9750 -0.0550 3.436359e-05
-0.9750 -0.0500 3.462103e-05
-0.9750 -0.0450 3.488081e-05
-0.9750 -0.0400 3.514048e-05
-0.9750 -0.0350 3.539963e-05
-0.9750 -0.0300 3.565782e-05
-0.9750 -0.0250 3.591231e-05
-0.9750 -0.0200 3.616250e-05
-0.9750 -0.0150 3.640808e-05
-0.9750 -0.0100 3.664710e-05
-0.9750 -0.0050 3.687853e-05
-0.9750 0.0000 3.710209e-05
-0.9750 0.0050 3.731667e-05
-0.9750 0.0100 3.752106e-05
-0.9750 0.0150 3.771504e-05
-0.9750 0.0200 3.789817e-05
-0.9750 0.0250 3.806944e-05
-0.9750 0.0300 3.822871e-05
-0.9750 0.0350 3.837589e-05
-0.9750 0.0400 3.851064e-05
-0.9750 0.0450 3.863288e-05
-0.9750 0.0500 3.874268e-05
-0.9750 0.0550 3.884047e-05
-0.9750 0.0600 3.892644e-05
-0.9750 0.0650 3.900073e-05
-0.9750 0.0700 3.906418e-05
-0.9750 0.0750 3.911757e-05
-0.9750 0.0800 3.916100e-05
-0.9750 0.0850 3.919430e-05
-0.9750 0.0900 3.921715e-05
-0.9750 0.0950 3.922955e-05
-0.9750 0.1000 3.923299e-05
-0.9750 0.1050 3.923299e-05
-0.9750 0.1100 3.923299e-05
-0.9750 0.1150 3.923299e-05
-0.9750 0.1200 3.923299e-05
-0.9750 0.1250 3.923299e-05
-0.9750 0.1300 3.923299e-05
-0.9750 0.1350 3.923299e-05
-0.9750 0.1400 3.923299e-05
-0.9750 0.1450 3.923299e-05
-0.9750 0.1500 3.923299e-05
-0.9750 0.1550 3.923299e-05
-0.9750 0.1600 3.923299e-05
-0.9750 0.1650 3.923299e-05
-0.9750 0.1700 3.923299e-05
-0.9700 -0.1700 3.925535e-05
-0.9700 -0.1650 3.928903e-05
-0.9700 -0.1600 3.933409e-05
-0.9700 -0.1550 3.939041e-05
-0.9700 -0.1500 3.945797e-05
-0.9700 -0.1450 3.953688e-05
-0.9700 -0.1400 3.962801e-05
-0.9700 -0.1350 3.973195e-05
-0.9700 -0.1300 3.984882e-05
-0.9700 -0.1250 3.997876e-05
-0.9700 -0.1200 4.012199e-05
-0.9700 -0.1150 4.027852e-05
-0.9700 -0.1100 4.044819e-05
-0.9700 -0.1050 4.063041e-05
-0.9700 -0.1000 4.082510e-05
-0.9700 -0.0950 4.103201e-05
-0.9700 -0.0900 4.124975e-05
-0.9700 -0.0850 4.147791e-05
-0.9700 -0.0800 4.171622e-05
-0.9700 -0.0750 4.196303e-05
-0.9700 -0.0700 4.221732e-05
-0.9700 -0.0650 4.247876e-05
-0.9700 -0.0600 4.274587e-05
-0.9700 -0.0550 4.301682e-05
-0.9700 -0.0500 4.329125e-05
-0.9700 -0.0450 4.356816e-05
-0.9700 -0.0400 4.384495e-05
-0.9700 -0.0350 4.412120e-05
-0.9700 -0.0300 4.439642e-05
-0.9700 -0.0250 4.466769e-05
-0.9700 -0.0200 4.493439e-05
-0.9700 -0.0150 4.519616e-05
-0.9700 -0.0100 4.545095e-05
-0.9700 -0.0050 4.569763e-05
-0.9700 0.0000 4.593593e-05
-0.9700 0.0050 4.616465e-05
-0.9700 0.0100 4.638250e-05
-0.9700 0.0150 4.658926e-05
-0.9700 0.0200 4.678444e-05
-0.9700 0.0250 4.696698e-05
-0.9700 0.0300 4.713671e-05
-0.9700 0.0350 4.729357e-05
-0.9700 0.0400 4.743717e-05
-0.9700 0.0450 4.756743e-05
-0.9700 0.0500 4.768444e-05
-0.9700 0.0550 4.778863e-05
-0.9700 0.0600 4.788023e-05
-0.9700 0.0650 4.795938e-05
-0.9700 0.0700 4.802697e-05
-0.9700 0.0750 4.808384e-05
-0.9700 0.0800 4.813009e-05
-0.9700 0.0850 4.816554e-05
-0.9700 0.0900 4.818986e-05
-0.9700 0.0950 4.820305e-05
-0.9700 0.1000 4.820670e-05
-0.9700 0.1050 4.820670e-05
-0.9700 0.1100 4.820670e-05
-0.9700 0.1150 4.820670e-05
-0.9700 0.1200 4.820670e-05
-0.9700 0.1250 4.820670e-05
-0.9700 0.1300 4.820670e-05
-0.9700 0.1350 4.820670e-05
-0.9700 0.1400 4.820670e-05
-0.9700 0.1450 4.820670e-05
-0.9700 0.1500 4.820670e-05
-0.9700 0.1550 4.820670e-05
-0.9700 0.1600 4.820670e-05
-0.9700 0.1650 4.820670e-05
-0.9700 0.1700 4.820670e-05
-0.9650 -0.1700 4.823042e-05
-0.9650 -0.1650 4.826615e-05
-0.9650 -0.1600 4.831395e-05
-0.9650 -0.1550 4.837372e-05
-0.9650 -0.1500 4.844541e-05
-0.9650 -0.1450 4.852917e-05
-0.9650 -0.1400 4.862589e-05
-0.9650 -0.1350 4.873623e-05
-0.9650 -0.1300 4.886028e-05
-0.9650 -0.1250 4.899822e-05
-0.9650 -0.1200 4.915027e-05
-0.9650 -0.1150 4.931646e-05
-0.9650 -0.1100 4.949659e-05
-0.9650 -0.1050 4.969005e-05
-0.9650 -0.1000 4.989675e-05
-0.9650 -0.0950 5.011645e-05
-0.9650 -0.0900 5.034763e-05
-0.9650 -0.0850 5.058989e-05
-0.9650 -0.0800 5.084293e-05
-0.9650 -0.0750 5.110501e-05
-0.9650 -0.0700 5.137502e-05
-0.9650 -0.0650 5.165262e-05
-0.9650 -0.0600 5.193625e-05
-0.9650 -0.0550 5.222397e-05
-0.9650 -0.0500 5.251538e-05
-0.9650 -0.0450 5.280943e-05
-0.9650 -0.0400 5.310334e-05
-0.9650 -0.0350 5.339668e-05
-0.9650 -0.0300 5.368893e-05
-0.9650 -0.0250 5.397700e-05
-0.9650 -0.0200 5.426020e-05
-0.9650 -0.0150 5.453816e-05
-0.9650 -0.0100 5.480871e-05
-0.9650 -0.0050 5.507065e-05
-0.9650 0.0000 5.532368e-05
-0.9650 0.0050 5.556654e-05
-0.9650 0.0100 5.579786e-05
-0.9650 0.0150 5.601739e-05
-0.9650 0.0200 5.622462e-05
-0.9650 0.0250 5.641843e-05
-0.9650 0.0300 5.659864e-05
-0.9650 0.0350 5.676517e-05
-0.9650 0.0400 5.691762e-05
-0.9650 0.0450 5.705591e-05
-0.9650 0.0500 5.718011e-05
-0.9650 0.0550 5.729071e-05
-0.9650 0.0600 5.738794e-05
-0.9650 0.0650 5.747194e-05
-0.9650 0.0700 5.754367e-05
-0.9650 0.0750 5.760402e-05
-0.9650 0.0800 5.765309e-05
-0.9650 0.0850 5.769070e-05
-0.9650 0.0900 5.771649e-05
-0.9650 0.0950 5.773048e-05
-0.9650 0.1000 5.773433e-05
-0.9650 0.1050 5.773433e-05
-0.9650 0.1100 5.773433e-05
-0.9650 0.1150 5.773433e-05
-0.9650 0.1200 5.773433e-05
-0.9650 0.1250 5.773433e-05
-0.9650 0.1300 5.773433e-05
-0.9650 0.1350 5.773433e-05
-0.9650 0.1400 5.773433e-05
-0.9650 0.1450 5.773433e-05
-0.9650 0.1500 5.773433e-05
-0.9650 0.1550 5.773433e-05
-0.9650 0.1600 5.773433e-05
-0.9650 0.1650 5.773433e-05
-0.9650 0.1700 5.773433e-05
-0.9600 -0.1700 5.775940e-05
-0.9600 -0.1650 5.779718e-05
-0.9600 -0.1600 5.784773e-05
-0.9600 -0.1550 5.791094e-05
-0.9600 -0.1500 5.798678e-05
-0.9600 -0.1450 5.807538e-05
-0.9600 -0.1400 5.817769e-05
-0.9600 -0.1350 5.829442e-05
-0.9600 -0.1300 5.842566e-05
-0.9600 -0.1250 5.857160e-05
-0.9600 -0.1200 5.873248e-05
-0.9600 -0.1150 5.890832e-05
-0.9600 -0.1100 5.909891e-05
-0.9600 -0.1050 5.930361e-05
-0.9600 -0.1000 5.952233e-05
-0.9600 -0.0950 5.975480e-05
-0.9600 -0.0900 5.999944e-05
-0.9600 -0.0850 6.025580e-05
-0.9600 -0.0800 6.052357e-05
-0.9600 -0.0750 6.080090e-05
-0.9600 -0.0700 6.108664e-05
-0.9600 -0.0650 6.138041e-05
-0.9600 -0.0600 6.168056e-05
-0.9600 -0.0550 6.198504e-05
-0.9600 -0.0500 6.229343e-05
-0.9600 -0.0450 6.260461e-05
-0.9600 -0.0400 6.291565e-05
-0.9600 -0.0350 6.322609e-05
-0.9600 -0.0300 6.353537e-05
-0.9600 -0.0250 6.384022e-05
-0.9600 -0.0200 6.413992e-05
-0.9600 -0.0150 6.443408e-05
-0.9600 -0.0100 6.472039e-05
-0.9600 -0.0050 6.499759e-05
-0.9600 0.0000 6.526535e-05
-0.9600 0.0050 6.552235e-05
-0.9600 0.0100 6.576713e-05
-0.9600 0.0150 6.599944e-05
-0.9600 0.0200 6.621872e-05
-0.9600 0.0250 6.642380e-05
-0.9600 0.0300 6.661448e-05
-0.9600 0.0350 6.679069e-05
-0.9600 0.0400 6.695199e-05
-0.9600 0.0450 6.709830e-05
-0.9600 0.0500 6.722971e-05
-0.9600 0.0550 6.734671e-05
-0.9600 0.0600 6.744956e-05
-0.9600 0.0650 6.753843e-05
-0.9600 0.0700 6.761429e-05
-0.9600 0.0750 6.767812e-05
-0.9600 0.0800 6.773001e-05
-0.9600 0.0850 6.776977e-05
-0.9600 0.0900 6.779704e-05
-0.9600 0.0950 6.781181e-05
-0.9600 0.1000 6.781588e-05
-0.9600 0.1050 6.781588e-05
-0.9600 0.1100 6.781588e-05
-0.9600 0.1150 6.781588e-05
-0.9600 0.1200 6.781588e-05
-0.9600 0.1250 6.781588e-05
-0.9600 0.1300 6.781588e-05
-0.9600 0.1350 6.781588e-05
-0.9600 0.1400 6.781588e-05
-0.9600 0.1450 6.781588e-05
-0.9600 0.1500 6.781588e-05
-0.9600 0.1550 6.781588e-05
-0.9600 0.1600 6.781588e-05
-0.9600 0.1650 6.781588e-05
-0.9600 0.1700 6.781588e-05
-0.9550 -0.1700 6.784230e-05
-0.9550 -0.1650 6.788213e-05
-0.9550 -0.1600 6.793543e-05
-0.9550 -0.1550 6.800208e-05
-0.9550 -0.1500 6.808206e-05
-0.9550 -0.1450 6.817550e-05
-0.9550 -0.1400 6.828341e-05
-0.9550 -0.1350 6.840653e-05
-0.9550 -0.1300 6.854497e-05
-0.9550 -0.1250 6.869890e-05
-0.9550 -0.1200 6.886860e-05
-0.9550 -0.1150 6.905409e-05
-0.9550 -0.1100 6.925514e-05
-0.9550 -0.1050 6.947109e-05
-0.9550 -0.1000 6.970183e-05
-0.9550 -0.0950 6.994708e-05
-0.9550 -0.0900 7.020516e-05
-0.9550 -0.0850 7.047562e-05
-0.9550 -0.0800 7.075812e-05
-0.9550 -0.0750 7.105071e-05
-0.9550 -0.0700 7.135217e-05
-0.9550 -0.0650 7.166211e-05
-0.9550 -0.0600 7.197879e-05
-0.9550 -0.0550 7.230003e-05
-0.9550 -0.0500 7.262540e-05
-0.9550 -0.0450 7.295371e-05
-0.9550 -0.0400 7.328188e-05
-0.9550 -0.0350 7.360941e-05
-0.9550 -0.0300 7.393572e-05
-0.9550 -0.0250 7.425736e-05
-0.9550 -0.0200 7.457356e-05
-0.9550 -0.0150 7.488392e-05
-0.9550 -0.0100 7.518598e-05
-0.9550 -0.0050 7.547844e-05
-0.9550 0.0000 7.576095e-05
-0.9550 0.0050 7.603208e-05
-0.9550 0.0100 7.629033e-05
-0.9550 0.0150 7.653540e-05
-0.9550 0.0200 7.676675e-05
-0.9550 0.0250 7.698309e-05
-0.9550 0.0300 7.718425e-05
-0.9550 0.0350 7.737013e-05
-0.9550 0.0400 7.754028e-05
-0.9550 0.0450 7.769461e-05
-0.9550 0.0500 7.783322e-05
-0.9550 0.0550 7.795663e-05
-0.9550 0.0600 7.806511e-05
-0.9550 0.0650 7.815883e-05
-0.9550 0.0700 7.823884e-05
-0.9550 0.0750 7.830614e-05
-0.9550 0.0800 7.836084e-05
-0.9550 0.0850 7.840276e-05
-0.9550 0.0900 7.843150e-05
-0.9550 0.0950 7.844707e-05
-0.9550 0.1000 7.845134e-05
-0.9550 0.1050 7.845134e-05
-0.9550 0.1100 7.845134e-05
-0.9550 0.1150 7.845134e-05
-0.9550 0.1200 7.845134e-05
-0.9550 0.1250 7.845134e-05
-0.9550 0.1300 7.845134e-05
-0.9550 0.1350 7.845134e-05
-0.9550 0.1400 7.845134e-05
-0.9550 0.1450 7.845134e-05
-0.9550 0.1500 7.845134e-05
-0.9550 0.1550 7.845134e-05
-0.9550 0.1600 7.845134e-05
-0.9550 0.1650 7.845134e-05
-0.9550 0.1700 7.845134e-05
-0.9500 -0.1700 7.847913e-05
-0.9500 -0.1650 7.852100e-05
-0.9500 -0.1600 7.857705e-05
-0.9500 -0.1550 7.864715e-05
-0.9500 -0.1500 7.873126e-05
-0.9500 -0.1450 7.882954e-05
-0.9500 -0.1400 7.894305e-05
-0.9500 -0.1350 7.907256e-05
-0.9500 -0.1300 7.921818e-05
-0.9500 -0.1250 7.938012e-05
-0.9500 -0.1200 7.955865e-05
-0.9500 -0.1150 7.975378e-05
-0.9500 -0.1100 7.996530e-05
-0.9500 -0.1050 8.019249e-05
-0.9500 -0.1000 8.043524e-05
-0.9500 -0.0950 8.069327e-05
-0.9500 -0.0900 8.096480e-05
-0.9500 -0.0850 8.124936e-05
-0.9500 -0.0800 8.154659e-05
-0.9500 -0.0750 8.185444e-05
-0.9500 -0.0700 8.217162e-05
-0.9500 -0.0650 8.249773e-05
-0.9500 -0.0600 8.283093e-05
-0.9500 -0.0550 8.316893e-05
-0.9500 -0.0500 8.351128e-05
